id,ext,agr,con,ner,open,about,activities,books,city,followers_count,friends_count,groups,interests,is_closed,movies,music,quotes,relation,sex,status,tv,video_count,wall_count
533110951,0.8,0.6,0.6,1.0,0.93,0,0,0,9930,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
192390972,0.63,0.6,0.77,0.83,0.77,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,2,0,0,0.0,0.0
334762115,0.53,0.87,0.73,0.8,0.67,0,0,0,0,0.0,2.0,1,0,0,0,0,0,0.0,1,0,0,4.0,2.0
213259840,0.73,0.77,0.93,0.57,0.9,0,0,0,106,1019.0,641.0,478,0,0,0,0,0,0.0,2,23,0,1073.0,31.0
537317722,0.47,0.7,0.77,0.7,0.6,0,0,0,1156,0.0,0.0,0,0,1,0,0,0,0.0,1,15,0,0.0,0.0
479553006,0.53,0.7,0.73,0.63,0.9,0,0,0,0,5.0,8.0,10,0,0,0,0,0,0.0,2,71,0,15.0,6.0
258070815,0.87,0.67,0.73,0.57,0.77,0,0,0,0,0.0,5.0,5,0,0,0,0,0,0.0,2,0,0,0.0,0.0
244373905,0.57,0.7,0.63,0.93,0.67,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
557904433,0.67,0.7,0.67,0.73,0.8,0,0,0,0,0.0,25.0,17,0,0,0,0,0,7.0,2,43,0,1.0,8.0
545839751,0.63,0.73,0.6,0.77,0.6,0,0,0,0,26.0,3.0,37,0,0,0,0,0,4.0,1,0,0,10.0,1.0
516854718,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,2,0,0,0.0,0.0
434870889,0.83,0.87,0.73,0.83,0.9,0,0,0,148,0.0,0.0,0,0,1,0,0,0,0.0,1,56,0,0.0,0.0
522491810,0.47,0.83,0.67,0.53,0.97,0,0,0,151,16.0,55.0,39,0,0,0,0,0,0.0,1,6,0,10.0,24.0
313301881,0.6,0.7,0.83,0.67,0.77,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0.0,1,0,0,4.0,3.0
445444708,0.53,0.5,0.53,0.6,0.67,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0
552489244,0.67,0.73,0.53,0.83,0.9,0,0,0,5915,0.0,0.0,0,0,1,0,0,0,0.0,1,2,0,0.0,0.0
281985294,0.6,0.73,0.73,0.7,0.63,0,0,0,0,2.0,49.0,9,0,0,0,0,0,0.0,2,0,0,41.0,28.0
146753518,0.73,0.6,0.67,0.5,0.53,0,0,0,110,76.0,124.0,25,0,0,0,0,0,0.0,1,0,0,0.0,39.0
188794043,0.7,0.7,0.8,0.6,0.67,0,0,0,151,0.0,0.0,0,0,1,0,0,0,0.0,2,7,0,0.0,0.0
516334166,0.63,0.7,0.63,0.83,0.8,0,0,0,0,58.0,380.0,48,0,0,0,0,0,0.0,2,44,0,0.0,66.0
222468087,0.63,0.67,0.73,0.6,0.7,0,0,0,0,265.0,31.0,560,0,0,0,0,0,0.0,2,41,0,1.0,3.0
538241226,0.67,0.6,0.7,0.87,0.77,0,0,0,158,0.0,0.0,0,0,1,0,0,0,0.0,1,53,0,0.0,0.0
258015279,0.7,0.6,0.57,0.87,0.73,0,0,0,132,0.0,67.0,4,0,0,0,0,0,0.0,1,31,0,28.0,4.0
332203083,0.87,0.73,0.57,1.0,0.87,0,0,0,0,454.0,149.0,651,0,0,0,0,0,0.0,1,23,0,1308.0,21.0
530791903,0.87,0.83,0.67,0.57,0.9,0,0,0,143,74.0,45.0,21,0,0,0,0,0,0.0,1,75,0,17.0,5.0
486181049,0.67,0.67,0.57,0.87,0.67,0,0,0,0,0.0,32.0,7,0,0,0,0,0,0.0,1,0,0,0.0,3.0
316979684,0.6,0.57,0.43,0.9,0.6,0,0,0,108,202.0,33.0,482,0,0,0,0,0,0.0,1,21,0,8.0,143.0
562344008,0.4,0.77,0.57,0.43,0.37,0,0,0,2256,6.0,34.0,74,0,0,0,0,0,7.0,1,78,0,10.0,72.0
509866074,0.53,0.77,0.67,0.6,0.7,0,0,0,542,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
215385370,1.0,0.6,0.7,0.7,1.0,0,0,0,1008943,121.0,70.0,47,0,0,0,0,0,0.0,1,0,0,414.0,373.0
552585116,0.5,0.57,0.6,0.57,0.6,0,0,0,0,5.0,1.0,25,0,0,0,0,0,7.0,1,12,0,31.0,26.0
271690252,0.63,0.6,0.6,0.6,0.67,0,0,0,0,69.0,67.0,147,0,0,0,0,0,0.0,1,25,0,0.0,4.0
227413409,0.8,0.8,0.73,0.33,0.6,0,0,0,0,100.0,241.0,13,0,0,0,0,0,0.0,2,42,0,0.0,2.0
543734513,0.27,0.2,0.2,0.4,0.2,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,8,0,0.0,0.0
479958050,0.7,0.67,0.6,0.83,0.77,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0
535386090,0.73,0.87,0.73,0.73,0.87,0,0,0,19,0.0,22.0,10,0,0,0,0,0,0.0,1,6,0,2.0,11.0
306870303,0.8,0.77,0.73,0.73,0.87,0,0,0,5960,0.0,10.0,1,0,0,0,0,0,0.0,2,0,0,0.0,0.0
291180700,0.8,0.53,0.63,0.9,0.97,0,0,0,123,45.0,255.0,21,0,0,0,6,0,0.0,2,16,0,285.0,235.0
75331811,0.63,0.63,0.73,0.67,0.63,0,0,0,73,225.0,138.0,18,0,0,0,0,0,0.0,1,0,0,8.0,1224.0
518947275,0.6,0.77,0.53,0.67,0.7,0,0,0,476,4.0,4.0,3,0,0,0,0,0,0.0,1,0,0,0.0,4.0
508411776,0.6,0.77,0.53,0.57,0.8,0,0,0,0,11.0,62.0,6,0,0,0,0,0,0.0,1,1,0,0.0,37.0
499629302,0.7,0.87,0.93,0.6,0.9,0,0,0,99,28.0,113.0,30,0,0,0,0,0,0.0,2,0,0,88.0,21.0
484283158,0.43,0.57,0.4,0.67,0.57,0,0,0,0,150.0,856.0,32,0,0,0,0,0,0.0,2,2,0,2.0,11.0
191942203,0.5,0.8,0.73,0.5,0.63,0,0,0,110,33.0,146.0,7,0,0,0,0,0,0.0,1,60,0,7.0,205.0
448162939,0.57,0.33,0.53,1.0,0.9,0,0,0,0,107.0,46.0,123,0,0,0,0,0,0.0,1,23,0,59.0,11.0
276800275,0.57,0.8,0.5,0.63,0.67,0,0,0,59,243.0,82.0,60,0,0,0,0,0,0.0,1,0,0,0.0,0.0
562894617,0.57,0.63,0.57,0.77,0.57,0,0,0,0,44.0,32.0,55,0,0,0,0,0,7.0,2,17,0,98.0,3.0
366695850,0.6,0.93,0.8,0.6,0.67,0,0,0,324,43.0,121.0,77,0,0,0,0,0,0.0,1,90,0,32.0,1544.0
484929467,0.73,0.77,0.77,0.77,0.7,0,0,0,110,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
106812206,0.37,0.67,0.73,0.7,0.63,0,2,0,35,10.0,49.0,16,0,0,0,0,0,0.0,2,0,0,154.0,24.0
433686991,0.77,0.57,0.63,0.87,0.77,0,0,0,461,27.0,100.0,24,0,0,0,0,0,0.0,1,1,0,0.0,3.0
547238853,0.73,0.8,0.8,0.8,0.87,0,0,0,0,25.0,49.0,16,0,0,0,0,0,0.0,2,45,0,0.0,8.0
407207429,0.73,0.77,0.63,0.6,0.9,0,0,0,110,16.0,69.0,15,0,0,0,0,0,0.0,2,0,0,0.0,7.0
524033743,0.6,0.6,0.7,0.6,0.73,0,0,0,97,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
271150469,0.7,0.77,0.9,0.3,0.77,0,0,0,223,11.0,162.0,31,0,0,0,0,0,6.0,2,0,0,23.0,1589.0
308486302,0.83,0.77,0.73,0.67,0.63,0,0,0,112,206.0,167.0,678,0,0,0,0,0,0.0,1,39,0,423.0,6.0
554436387,0.63,0.57,0.47,0.77,0.57,0,0,0,785,0.0,0.0,0,0,1,0,0,0,0.0,1,2,0,0.0,0.0
430144999,0.63,0.7,0.57,0.6,0.63,0,0,0,13498,0.0,0.0,0,0,1,0,0,0,0.0,1,7,0,0.0,0.0
190905455,0.57,0.83,0.8,0.63,0.6,0,0,0,121,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
439712732,0.47,0.57,0.4,0.47,0.43,0,0,0,0,8.0,12.0,39,0,0,0,0,0,1.0,2,0,0,14.0,24.0
439712732,0.47,0.57,0.4,0.47,0.43,0,0,0,0,8.0,12.0,39,0,0,0,0,0,1.0,2,0,0,14.0,24.0
439712732,0.47,0.57,0.4,0.47,0.43,0,0,0,0,8.0,12.0,39,0,0,0,0,0,1.0,2,0,0,14.0,24.0
439712732,0.6,0.63,0.63,0.63,0.63,0,0,0,0,8.0,12.0,39,0,0,0,0,0,1.0,2,0,0,14.0,24.0
439712732,0.6,0.63,0.63,0.63,0.63,0,0,0,0,8.0,12.0,39,0,0,0,0,0,1.0,2,0,0,14.0,24.0
439712732,0.6,0.63,0.63,0.63,0.63,0,0,0,0,8.0,12.0,39,0,0,0,0,0,1.0,2,0,0,14.0,24.0
439712732,0.6,0.6,0.6,0.6,0.6,0,0,0,0,8.0,12.0,39,0,0,0,0,0,1.0,2,0,0,14.0,24.0
439712732,0.6,0.6,0.6,0.6,0.6,0,0,0,0,8.0,12.0,39,0,0,0,0,0,1.0,2,0,0,14.0,24.0
439712732,0.6,0.6,0.6,0.6,0.6,0,0,0,0,8.0,12.0,39,0,0,0,0,0,1.0,2,0,0,14.0,24.0
550868245,0.67,0.93,0.93,0.77,1.0,0,0,0,8,0.0,129.0,71,0,0,0,0,0,7.0,1,28,0,22.0,26.0
544698037,0.9,0.9,0.83,0.33,0.87,0,0,0,0,32.0,41.0,18,0,0,0,0,0,0.0,2,10,0,18.0,22.0
510876499,0.6,0.67,0.57,0.6,0.67,0,0,0,143,26.0,22.0,10,0,0,0,0,0,0.0,2,46,0,1.0,1.0
401729033,0.5,0.8,0.93,0.47,0.7,0,0,0,0,9.0,38.0,26,0,0,0,0,0,0.0,2,0,0,4.0,7.0
3298502,0.53,0.7,0.47,0.77,0.67,0,0,0,119,0.0,0.0,0,0,1,0,0,0,0.0,2,48,0,0.0,0.0
263225939,0.67,1.0,0.97,0.73,0.87,0,0,0,106,84.0,24.0,126,0,0,0,0,0,0.0,1,0,0,3.0,2.0
294797045,0.77,0.5,0.73,0.5,0.77,0,0,0,0,334.0,69.0,108,0,0,0,0,0,0.0,2,47,0,119.0,1.0
332577877,0.6,0.77,0.67,0.6,0.73,0,0,0,22,7.0,339.0,17,0,0,0,0,0,0.0,2,0,0,0.0,99.0
95312645,0.6,0.67,0.63,0.67,0.63,0,0,0,0,142.0,156.0,47,0,0,0,0,0,0.0,1,0,0,105.0,66.0
341786264,0.67,0.77,0.93,0.7,0.73,0,1,4,0,0.0,49.0,93,3,0,4,4,535,0.0,1,0,16,4.0,57.0
560048299,0.6,0.6,0.63,0.73,0.67,0,0,0,99,1.0,38.0,23,0,0,0,0,0,0.0,1,35,0,3.0,47.0
377458714,0.9,0.43,0.83,0.7,0.7,0,0,0,0,86.0,55.0,52,0,0,0,0,0,0.0,2,15,0,0.0,1.0
541784022,0.8,0.77,0.63,0.73,0.87,0,0,0,42,0.0,0.0,0,0,1,0,0,0,0.0,1,23,0,0.0,0.0
457412341,0.6,0.87,0.9,0.77,0.83,0,0,0,722,0.0,0.0,0,0,1,0,0,0,0.0,2,0,0,0.0,0.0
321181877,0.8,0.73,0.9,0.5,0.8,0,0,0,99,99.0,38.0,29,0,0,0,0,0,0.0,2,0,0,8.0,1.0
321181877,0.8,0.73,0.9,0.5,0.8,0,0,0,99,99.0,38.0,29,0,0,0,0,0,0.0,2,0,0,8.0,1.0
321181877,0.6,0.63,0.5,0.67,0.8,0,0,0,99,99.0,38.0,29,0,0,0,0,0,0.0,2,0,0,8.0,1.0
321181877,0.6,0.63,0.5,0.67,0.8,0,0,0,99,99.0,38.0,29,0,0,0,0,0,0.0,2,0,0,8.0,1.0
64220035,0.63,0.77,0.7,0.7,0.67,0,0,0,246,0.0,0.0,0,0,1,0,0,0,0.0,1,21,0,0.0,0.0
323543031,0.7,0.57,0.7,0.87,0.6,0,0,0,479,204.0,106.0,241,0,0,0,0,0,0.0,2,12,0,21.0,6.0
189488546,0.63,0.63,0.63,0.87,0.7,0,0,0,61,60.0,41.0,27,0,0,0,0,0,0.0,1,0,0,0.0,0.0
407233508,0.43,0.4,0.4,0.4,0.4,0,0,0,106,250.0,91.0,412,0,0,0,0,0,0.0,1,88,0,55.0,38.0
506127631,0.43,0.8,0.8,0.57,0.73,0,0,0,73,6.0,53.0,24,0,0,0,0,0,0.0,2,0,0,0.0,101.0
189937092,0.5,0.8,0.67,0.67,0.7,0,0,0,138,34.0,119.0,105,0,0,0,0,0,4.0,1,0,0,2.0,1060.0
158411379,0.67,0.83,0.6,0.5,0.77,0,0,0,22295,174.0,94.0,217,0,0,0,0,0,0.0,2,12,0,93.0,19.0
513595733,0.6,0.67,0.77,0.77,0.83,0,0,0,0,8.0,104.0,32,0,0,0,0,0,0.0,1,65,0,53.0,4.0
475100546,0.87,0.77,0.67,0.7,0.73,0,1,0,1,182.0,324.0,200,0,0,0,0,0,7.0,1,22,0,288.0,6.0
424062058,0.73,0.83,0.67,0.83,0.83,0,0,0,145,51.0,89.0,17,0,0,0,0,0,0.0,1,4,0,0.0,29.0
517349080,0.67,0.7,0.6,0.83,0.67,0,0,0,151,0.0,0.0,0,0,1,0,0,0,0.0,1,40,0,0.0,0.0
519376675,0.63,0.6,0.67,0.9,0.8,0,0,0,1151,0.0,93.0,152,0,0,0,0,0,0.0,1,0,0,0.0,29.0
150127658,0.63,0.7,0.7,0.63,0.73,0,0,0,0,79.0,34.0,28,0,0,0,0,0,0.0,2,0,0,57.0,0.0
516488884,0.47,0.57,0.53,0.83,0.77,0,0,0,0,2.0,71.0,83,0,0,0,0,0,0.0,2,42,0,2.0,46.0
387288619,0.63,0.8,0.7,0.7,0.77,0,0,0,0,248.0,35.0,9,0,0,0,0,0,0.0,2,9,0,135.0,13.0
301457296,0.73,0.9,0.87,0.77,0.7,0,0,0,7949,63.0,219.0,94,0,0,0,0,0,0.0,1,1,0,5.0,33.0
516229226,0.53,0.73,0.67,0.87,0.87,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0.0,1,75,0,0.0,0.0
218823480,0.4,0.57,0.63,0.87,0.8,0,0,0,0,0.0,31.0,1,0,0,0,0,0,0.0,1,0,0,0.0,0.0
151159709,0.5,0.77,0.67,0.6,0.93,0,0,0,680,46.0,178.0,130,0,0,0,0,0,6.0,2,14,0,198.0,135.0
539180138,0.7,0.6,0.63,0.53,0.8,0,0,0,0,7.0,21.0,1,0,0,0,0,0,0.0,2,30,0,2.0,15.0
428407044,0.7,0.8,0.8,0.77,0.9,0,0,0,110,0.0,0.0,0,0,1,0,0,0,0.0,1,103,0,0.0,0.0
173959197,0.6,0.6,0.8,0.8,0.9,0,0,0,73,366.0,134.0,466,0,0,0,0,0,0.0,1,104,0,1374.0,31.0
526749106,0.7,0.73,0.97,0.43,0.73,0,0,0,110,0.0,0.0,0,0,1,0,0,0,0.0,2,0,0,0.0,0.0
157295943,0.33,0.9,0.73,1.0,0.63,0,0,0,169,127.0,69.0,67,0,0,0,0,101,0.0,1,0,0,508.0,30.0
335055803,0.63,0.87,0.53,0.8,0.6,0,0,0,99,0.0,34.0,3,0,0,0,0,0,0.0,2,0,0,0.0,1.0
423265398,0.77,0.7,0.67,0.83,0.77,0,0,0,0,91.0,61.0,674,0,0,0,0,0,0.0,1,21,0,45.0,3.0
397763319,0.53,0.57,0.7,0.6,0.9,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,2,42,0,0.0,0.0
295324088,0.7,0.57,0.8,0.87,0.67,0,0,0,73,333.0,400.0,190,0,0,0,0,0,1.0,1,90,0,206.0,3.0
483520848,0.57,0.63,0.7,0.5,0.7,0,0,0,0,13.0,69.0,155,0,0,0,0,0,0.0,2,55,0,9.0,13.0
537915738,0.73,0.73,0.67,0.67,0.73,0,0,0,99,77.0,92.0,61,0,0,0,0,0,0.0,1,9,0,15.0,9.0
336486780,0.77,0.93,0.93,0.63,1.0,0,0,0,64,7.0,52.0,17,0,0,0,0,0,0.0,2,0,0,4.0,11.0
443709967,0.83,0.87,0.9,0.47,0.7,0,0,0,60,14.0,52.0,135,0,0,0,0,0,0.0,2,0,0,0.0,37.0
516732168,0.87,0.5,0.57,0.57,0.7,0,0,0,0,0.0,130.0,36,0,0,0,0,0,0.0,2,54,0,53.0,179.0
244652019,0.53,0.8,0.9,0.73,0.77,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,2,10,0,0.0,0.0
278622682,0.7,0.67,0.73,0.97,0.83,0,0,0,120,0.0,0.0,0,0,1,0,0,0,0.0,1,128,0,0.0,0.0
445979215,0.57,0.63,0.7,0.7,0.53,0,0,0,3255,74.0,77.0,38,0,0,0,0,0,0.0,2,19,0,26.0,1511.0
536805310,0.83,0.97,0.93,0.93,0.97,0,0,0,3101,36.0,31.0,17,0,0,0,0,0,0.0,2,37,0,0.0,20.0
370880886,0.87,0.87,0.77,0.9,0.9,0,0,1,2,0.0,133.0,101,1,0,1,1,0,0.0,2,68,3,41.0,272.0
459462513,0.67,0.7,0.47,0.9,0.63,0,0,0,0,89.0,120.0,270,0,0,0,0,0,0.0,1,33,0,37.0,2.0
452632845,0.53,0.77,0.77,0.63,0.9,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0.0,2,0,0,0.0,0.0
458220400,0.53,0.7,0.8,0.5,0.73,0,0,0,169,0.0,0.0,0,0,1,0,0,0,0.0,2,0,0,0.0,0.0
385702350,0.63,0.8,0.77,0.9,0.83,0,0,0,246,0.0,0.0,0,0,1,0,0,0,0.0,1,27,0,0.0,0.0
346385177,0.57,0.73,0.7,0.37,0.83,0,0,0,61,29.0,4.0,1,0,0,0,0,0,0.0,2,18,0,0.0,1.0
524995720,0.6,0.5,0.7,0.87,0.73,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0
478743378,0.67,0.6,0.73,0.7,0.8,0,0,0,0,14.0,41.0,76,0,0,0,0,0,0.0,2,0,0,25.0,47.0
339414742,0.87,0.83,0.83,0.8,0.97,0,0,0,1,0.0,2.0,3,0,0,0,0,0,6.0,2,0,0,0.0,2.0
384124608,0.7,0.43,0.53,1.0,0.83,0,0,0,0,2.0,0.0,3,0,0,0,0,0,0.0,1,0,0,0.0,1.0
320004360,0.63,0.77,0.73,0.87,0.67,0,0,0,144,294.0,200.0,395,0,0,0,0,0,0.0,1,1,0,174.0,0.0
205375293,0.57,0.63,0.67,0.77,0.7,0,0,0,0,4.0,0.0,4,0,0,0,0,0,0.0,2,0,0,3.0,2.0
568845954,0.77,0.83,0.7,0.63,0.77,0,0,0,60,1.0,46.0,24,0,0,0,0,0,0.0,2,1,0,0.0,0.0
214334235,0.53,0.87,0.87,0.8,0.7,0,0,0,112,19.0,70.0,9,0,0,0,0,0,0.0,1,0,0,27.0,845.0
319265538,0.43,0.73,0.57,0.9,0.7,0,0,0,2117,28.0,47.0,47,2,0,2,0,0,0.0,2,0,0,7.0,370.0
216060414,0.73,0.77,0.83,0.97,0.83,0,0,0,2,71.0,44.0,100,0,0,0,0,0,0.0,2,0,0,55.0,1527.0
529869221,0.57,0.67,0.63,0.77,0.8,0,0,0,0,9.0,27.0,26,0,0,0,0,0,0.0,1,0,0,1.0,40.0
213780193,0.63,0.77,0.87,0.87,0.8,0,0,0,151,132.0,160.0,50,0,0,0,0,0,0.0,1,0,0,27.0,23.0
195902549,0.5,1.0,0.77,0.47,0.87,0,0,0,41,2.0,15.0,32,0,0,0,1,0,0.0,2,0,0,132.0,161.0
445557152,0.37,0.83,0.6,0.87,0.7,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0.0,2,0,0,7.0,26.0
383675310,0.7,0.77,0.67,0.63,0.8,0,0,0,0,15.0,82.0,136,0,0,0,0,0,0.0,2,29,0,62.0,29.0
482836329,0.8,0.8,0.6,0.7,0.83,0,0,0,460,6.0,179.0,50,0,0,0,0,0,1.0,2,5,0,13.0,48.0
225553294,0.6,0.73,0.63,0.77,0.73,0,0,0,49,48.0,117.0,39,0,0,0,0,0,4.0,1,10,0,437.0,77.0
520384031,0.63,0.73,0.63,0.73,0.73,0,0,0,24,6.0,97.0,148,0,0,0,0,0,0.0,1,1,0,0.0,13.0
531903834,0.8,0.83,1.0,1.0,1.0,0,0,0,1,5.0,49.0,20,0,0,0,0,0,0.0,1,53,0,2.0,7.0
567138300,0.63,0.6,0.73,0.67,0.83,0,0,0,59,5.0,30.0,99,0,0,0,0,0,0.0,1,17,0,270.0,2.0
566480815,0.43,0.87,0.83,0.5,0.77,0,0,0,2,1.0,5.0,7,0,0,0,0,0,0.0,1,3,0,2.0,8.0
525252060,0.7,0.67,0.7,0.73,0.93,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,4,0,0.0,0.0
171674556,0.5,0.7,0.83,0.8,0.8,0,0,0,110,213.0,617.0,80,0,0,0,0,0,0.0,2,41,0,163.0,1.0
529041863,0.63,0.77,0.67,0.8,0.77,0,0,0,9930,105.0,29.0,43,0,0,0,0,0,0.0,2,64,0,18.0,1.0
552002600,0.37,0.8,0.67,0.7,0.8,0,0,0,524,0.0,18.0,19,0,0,0,0,0,0.0,2,0,0,0.0,4.0
554596633,0.77,0.93,0.93,0.67,1.0,0,0,0,1131647,13.0,49.0,306,0,0,0,0,0,7.0,2,0,0,782.0,13.0
549386826,0.23,0.53,0.37,0.47,0.47,0,0,0,0,0.0,43.0,26,0,0,0,0,0,0.0,2,21,0,5.0,27.0
543247431,0.83,0.83,0.87,0.73,0.9,0,0,0,0,0.0,2.0,1,0,0,0,0,0,0.0,2,0,0,0.0,0.0
471474696,0.63,0.83,0.73,0.7,0.77,0,0,0,0,13.0,54.0,27,0,0,0,0,0,0.0,2,0,0,299.0,15.0
558132026,0.67,0.63,0.6,0.6,0.63,0,0,0,0,21.0,775.0,290,0,0,0,0,0,0.0,1,19,0,18.0,57.0
569513333,0.8,0.57,0.47,0.7,0.77,0,0,0,167,0.0,7.0,14,0,0,0,0,0,0.0,2,83,0,2.0,9.0
514431616,0.57,0.77,0.47,0.83,0.7,13,1,1,49,3.0,8.0,5,1,0,1,1,0,0.0,1,0,0,0.0,20.0
529345256,0.8,0.67,0.63,0.93,0.77,0,0,0,1,0.0,10.0,66,0,0,0,0,0,0.0,1,18,0,34.0,2.0
486904586,0.63,0.7,0.6,0.5,0.8,0,0,0,1048255,10.0,35.0,9,0,0,0,0,0,0.0,2,19,0,0.0,81.0
559455578,0.73,0.73,0.67,0.7,0.77,0,0,0,1092142,0.0,0.0,0,0,1,0,0,0,0.0,2,0,0,0.0,0.0
