id,ext,agr,con,ner,open,about,activities,books,city,followers_count,friends_count,groups,interests,is_closed,movies,music,quotes,relation,sex,status,tv,video_count,wall_count
554470168,0.67,0.63,0.57,0.4,0.57,0,0,0,2,0.0,0.0,0,0,1,0,0,0,0.0,1,14,0,0.0,0.0
473614130,0.7,0.67,0.53,0.63,0.7,0,0,0,0,113.0,109.0,183,0,0,0,0,0,0.0,1,40,0,21.0,43.0
378503332,0.63,0.83,0.8,0.8,0.83,0,0,0,0,1.0,37.0,19,0,0,0,0,0,0.0,2,0,0,2.0,9.0
437729703,0.83,0.77,0.7,0.8,0.87,0,0,0,1144715,30.0,92.0,11,0,0,1,1,0,6.0,2,7,0,0.0,7.0
424737157,0.63,0.7,0.77,0.77,0.7,0,0,0,0,49.0,85.0,89,0,0,0,0,0,0.0,1,81,0,21.0,42.0
109851848,0.67,0.7,0.77,0.73,0.7,0,0,0,1433,262.0,80.0,172,0,0,0,0,0,0.0,1,56,0,361.0,987.0
251843389,0.63,0.7,0.57,0.93,0.7,0,0,0,0,119.0,89.0,124,0,0,0,0,0,0.0,1,0,0,0.0,2.0
64687772,0.47,0.83,0.7,0.5,0.67,0,0,0,1743,0.0,0.0,0,0,1,0,0,0,0.0,2,11,0,0.0,0.0
538461137,0.7,0.77,0.8,0.67,0.77,0,0,0,119,0.0,15.0,2,0,0,0,0,0,0.0,1,0,0,0.0,7.0
453521436,0.67,0.77,0.57,0.9,0.73,0,0,0,0,148.0,53.0,63,0,0,0,0,0,0.0,2,103,0,17.0,298.0
173524651,0.43,0.7,0.8,0.57,0.7,0,4,0,57,9.0,17.0,7,1,0,0,1,0,0.0,2,0,0,6.0,9.0
510038515,0.5,0.9,0.73,0.8,0.73,0,0,0,326,12.0,121.0,19,0,0,0,0,0,0.0,1,48,0,0.0,37.0
275975700,0.53,0.73,0.63,0.67,0.5,0,0,0,99,17.0,20.0,12,0,0,0,0,0,0.0,1,0,0,5.0,593.0
351891009,0.6,0.43,0.67,1.0,0.67,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
368070255,0.47,0.53,0.63,0.67,0.73,0,0,0,49,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
399533729,0.8,0.83,0.87,0.77,0.97,0,0,0,0,19.0,107.0,20,0,0,0,0,0,0.0,1,0,0,79.0,3.0
319869248,0.7,0.7,0.67,0.73,0.67,0,0,0,266,8.0,43.0,28,0,0,0,0,0,4.0,2,0,0,2.0,5.0
484238568,0.83,0.57,0.73,0.67,0.67,0,0,0,0,48.0,14.0,32,0,0,0,0,0,2.0,2,1,0,54.0,4.0
506045498,0.73,0.67,0.7,0.67,0.87,0,0,0,0,3.0,41.0,48,0,0,0,0,0,0.0,1,0,0,0.0,15.0
200418056,0.83,0.8,0.5,0.87,0.87,0,0,0,0,412.0,201.0,34,0,0,0,0,0,0.0,1,45,0,83.0,13.0
356691962,0.47,0.67,0.67,0.6,0.67,0,0,0,99,4.0,1.0,16,2,0,0,0,0,1.0,1,0,0,0.0,7.0
384696163,1.0,1.0,0.97,0.97,0.97,0,0,0,0,2.0,33.0,36,0,0,0,0,0,0.0,2,0,0,9.0,240.0
411641056,0.47,0.2,0.6,0.87,0.73,0,0,0,0,179.0,0.0,4,0,0,0,0,0,0.0,2,5,0,0.0,1.0
543889409,0.77,0.87,0.93,0.87,0.93,0,0,0,169,7.0,19.0,28,1,0,0,1,0,0.0,2,55,0,26.0,26.0
189604536,0.47,0.47,0.8,0.9,0.67,0,0,0,33,63.0,68.0,96,0,0,0,0,0,0.0,1,0,0,4.0,8.0
69688107,0.63,0.77,0.53,0.47,0.63,0,0,0,621,364.0,1096.0,122,0,0,0,0,0,0.0,1,0,0,27.0,557.0
497935882,0.63,0.8,0.8,0.87,0.8,0,0,0,0,48.0,41.0,51,0,0,0,0,0,0.0,1,16,0,121.0,2.0
474090467,0.53,0.83,0.57,0.7,0.63,0,0,0,66,13.0,48.0,8,0,0,0,0,0,0.0,1,0,0,1.0,143.0
441018639,0.73,0.67,0.77,0.93,0.83,0,0,0,0,260.0,98.0,122,0,0,0,0,0,0.0,1,29,0,33.0,4.0
559790019,0.8,0.77,0.6,0.63,0.73,0,0,0,51,6.0,30.0,36,0,0,0,0,0,0.0,1,39,0,1.0,39.0
565745829,0.63,0.83,0.67,0.73,0.5,0,0,0,45,0.0,0.0,0,0,1,0,0,0,0.0,1,24,0,0.0,0.0
499830952,0.7,0.5,0.53,0.77,0.63,0,0,0,1064968,65.0,86.0,210,0,0,0,0,0,0.0,1,12,0,0.0,2.0
550599676,0.57,0.63,0.5,0.87,0.57,0,0,0,0,0.0,8.0,33,0,0,0,0,0,0.0,2,0,0,0.0,11.0
560872828,0.67,0.67,0.5,1.0,0.8,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,2,84,0,0.0,0.0
543266586,0.77,0.77,0.83,0.77,0.83,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,2,109,0,0.0,0.0
408055683,0.73,0.87,0.8,0.77,0.83,0,0,0,18033,210.0,172.0,137,0,0,0,0,0,0.0,2,24,0,65.0,7.0
512465212,0.93,0.77,0.83,0.77,0.9,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,2,0,0,0.0,0.0
35149788,0.7,0.93,0.77,0.37,0.7,0,0,0,158,106.0,225.0,70,0,0,0,0,0,4.0,2,0,0,6.0,4.0
307644693,0.53,0.7,0.57,0.77,0.77,0,0,0,110,34.0,31.0,12,0,0,0,0,0,0.0,2,11,0,128.0,74.0
510563994,0.23,0.6,0.47,0.83,0.77,0,0,0,0,57.0,14.0,265,0,0,0,0,0,0.0,1,0,0,45.0,4.0
514341626,0.77,0.9,0.57,0.77,0.67,0,0,0,32,42.0,166.0,14,0,0,0,0,0,0.0,1,32,0,14.0,6.0
492277323,0.57,0.7,0.4,0.9,0.67,0,0,0,0,0.0,81.0,172,0,0,0,0,0,0.0,1,34,0,6.0,3.0
489726869,0.73,0.77,0.77,0.6,0.73,0,0,0,157,0.0,0.0,0,0,1,0,0,0,0.0,1,10,0,0.0,0.0
563143445,0.8,0.8,0.57,0.73,0.97,0,0,0,55,0.0,28.0,4,0,0,0,0,0,0.0,2,0,0,0.0,18.0
21335925,0.63,0.83,0.73,0.87,0.83,0,0,0,1023007,84.0,17.0,110,0,0,0,0,0,0.0,2,59,0,2626.0,364.0
537543817,0.37,0.77,0.73,0.87,0.67,0,0,0,5399,3.0,30.0,8,0,0,0,0,0,0.0,1,100,0,3.0,5.0
215064791,0.47,0.67,0.77,0.47,0.73,0,0,0,2451,259.0,57.0,683,0,0,0,0,0,0.0,2,42,0,598.0,2418.0
536028860,0.5,0.83,0.67,0.93,0.53,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
388651546,0.57,0.87,0.87,0.73,0.87,0,0,0,0,0.0,3.0,1,0,0,0,0,0,0.0,1,0,0,0.0,2.0
245208356,0.6,0.8,0.7,0.97,0.8,0,0,0,1025489,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
486727542,0.5,0.7,0.7,0.53,0.7,0,0,0,104,79.0,473.0,207,0,0,0,0,0,0.0,1,90,0,54.0,258.0
524280949,0.5,0.7,0.6,0.5,0.83,0,0,0,26,1.0,235.0,6,0,0,0,0,0,0.0,2,72,0,36.0,28.0
476839859,0.6,0.6,0.6,0.6,0.63,0,0,0,0,23.0,20.0,46,0,0,0,0,0,0.0,1,17,0,3.0,11.0
476839859,0.6,0.6,0.6,0.6,0.63,0,0,0,0,23.0,20.0,46,0,0,0,0,0,0.0,1,17,0,3.0,11.0
476839859,0.7,0.5,0.6,0.87,0.67,0,0,0,0,23.0,20.0,46,0,0,0,0,0,0.0,1,17,0,3.0,11.0
476839859,0.7,0.5,0.6,0.87,0.67,0,0,0,0,23.0,20.0,46,0,0,0,0,0,0.0,1,17,0,3.0,11.0
542988910,0.83,0.9,0.7,0.77,0.87,0,0,0,2745,2.0,14.0,4,0,0,0,0,0,0.0,2,0,0,0.0,8.0
501052755,0.6,0.63,0.67,0.73,0.7,0,0,0,78,16.0,65.0,132,0,0,0,0,0,0.0,2,0,0,0.0,29.0
504597401,0.57,0.67,0.63,0.6,0.63,0,0,0,1713260,596.0,43.0,82,0,0,0,0,0,0.0,2,0,0,44.0,5.0
538447309,0.6,0.8,0.67,0.73,0.73,0,0,0,110,0.0,8.0,10,0,0,0,0,0,0.0,2,0,0,1.0,5.0
466248023,0.63,0.7,0.7,0.8,0.7,0,0,0,95,1.0,25.0,1,0,0,0,0,0,0.0,1,0,0,8.0,23.0
316655219,0.6,0.9,0.77,0.57,0.83,0,0,0,82,0.0,0.0,0,0,1,0,0,0,0.0,1,130,0,0.0,0.0
533665337,0.7,0.87,0.83,0.8,0.87,0,0,0,0,9.0,170.0,33,0,0,0,0,0,6.0,1,29,0,27.0,39.0
170096625,0.73,0.73,0.63,0.87,0.8,0,0,0,0,164.0,131.0,673,0,0,0,0,0,0.0,1,0,0,2.0,2.0
528258429,0.53,0.63,0.37,0.73,1.0,0,0,0,2,5.0,93.0,106,0,0,0,0,0,0.0,1,25,0,2.0,232.0
243857187,0.73,0.6,0.63,0.73,0.93,0,0,0,0,178.0,319.0,63,0,0,0,0,0,0.0,1,22,0,24.0,30.0
498911056,0.63,0.6,0.63,0.47,0.9,0,0,0,0,0.0,462.0,284,0,0,0,0,0,0.0,2,1,0,153.0,12.0
546340590,0.33,0.53,0.5,0.63,0.43,20,1,1,1,3.0,30.0,11,1,0,1,1,25,0.0,2,27,8,0.0,16.0
530473537,0.37,0.63,0.43,0.77,0.43,0,0,0,125,0.0,10.0,14,0,0,0,0,0,0.0,2,0,0,0.0,9.0
551673684,0.67,0.6,0.83,0.57,0.77,0,0,0,0,2.0,17.0,74,0,0,0,0,0,0.0,2,0,0,190.0,30.0
548507215,0.7,0.73,0.77,0.57,0.8,11,0,0,3250,11.0,53.0,4,3,0,0,0,31,0.0,1,66,0,0.0,10.0
412753888,0.6,0.73,0.73,0.47,0.7,0,0,0,0,20.0,43.0,15,0,0,0,0,0,0.0,2,0,0,0.0,1.0
533621719,0.6,0.5,0.53,0.6,0.77,0,0,0,1456,8.0,36.0,20,0,0,0,0,0,0.0,2,24,0,10.0,30.0
524247789,0.73,0.53,0.83,0.6,0.77,0,1,0,146,31.0,56.0,180,1,0,0,1,0,6.0,2,22,28,41.0,20.0
374196501,0.63,0.73,0.77,0.53,0.73,0,0,0,0,5.0,92.0,74,0,0,0,0,0,0.0,1,57,0,36.0,149.0
506953438,0.53,0.5,0.73,0.87,0.67,0,0,0,580,0.0,0.0,0,0,1,0,0,0,0.0,1,110,0,0.0,0.0
35242101,0.7,0.7,0.8,0.57,0.83,0,0,0,143,25.0,100.0,24,0,0,0,0,0,0.0,2,0,0,186.0,1084.0
560500492,0.57,0.9,0.67,0.8,0.7,0,0,0,163,1.0,22.0,3,0,0,0,0,63,0.0,1,3,0,0.0,17.0
168416810,0.73,0.77,0.7,0.77,0.7,0,0,0,1061731,90.0,307.0,251,0,0,0,0,32,4.0,1,0,0,126.0,5926.0
374634299,0.63,0.53,0.67,0.67,0.7,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,2,0,0,0.0,0.0
558517413,0.6,0.43,0.4,0.6,0.77,0,0,0,3621,0.0,0.0,0,0,1,0,0,0,0.0,2,13,0,0.0,0.0
492392362,0.5,0.43,0.57,0.4,0.83,0,0,0,458,0.0,58.0,53,0,0,0,0,0,7.0,2,0,0,1.0,28.0
203009217,0.8,0.77,0.73,0.87,0.77,0,0,0,158,77.0,159.0,90,0,0,0,0,0,0.0,2,88,0,68.0,107.0
422498856,0.67,0.77,0.7,0.7,0.77,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
557253099,0.83,0.87,0.93,0.97,0.9,0,0,0,1036,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
562932469,0.53,0.7,0.6,0.83,0.77,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,29,0,0.0,0.0
507152084,0.87,0.77,0.57,0.73,0.8,0,0,0,49,0.0,0.0,0,0,1,0,0,0,0.0,1,5,0,0.0,0.0
415596800,0.8,1.0,0.83,0.63,0.93,0,0,0,112,287.0,162.0,38,0,0,0,0,0,0.0,1,14,0,15.0,0.0
558489299,0.4,0.6,0.67,0.9,0.77,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
467624714,0.43,0.6,0.5,0.67,0.53,0,0,0,16669,69.0,58.0,110,0,0,0,0,0,0.0,2,82,0,125.0,8.0
548398574,0.6,0.73,0.87,0.57,0.73,0,0,0,0,5.0,27.0,30,0,0,0,0,0,0.0,2,13,0,0.0,4.0
469518607,0.73,0.77,0.63,0.63,0.83,0,0,0,0,8.0,146.0,16,0,0,0,0,0,0.0,2,10,0,1.0,18.0
482418902,0.73,0.57,0.67,0.7,0.5,0,0,0,0,23.0,161.0,381,0,0,0,0,0,0.0,1,0,0,128.0,81.0
475006334,0.73,0.83,0.77,0.73,0.83,0,0,0,0,2.0,2.0,12,0,0,0,0,0,0.0,1,0,0,1.0,5.0
543355163,0.57,0.7,0.7,0.63,0.83,0,0,0,0,145.0,49.0,6,0,0,0,0,0,0.0,1,3,0,70.0,1.0
499084488,0.57,0.8,0.67,0.9,0.8,67,0,2,99,7.0,63.0,48,5,0,0,6,0,0.0,1,0,20,7.0,18.0
196744146,0.53,0.7,0.57,0.83,0.73,0,0,0,10833,537.0,54.0,238,0,0,0,0,0,0.0,1,4,0,65.0,3.0
477549647,0.73,0.63,0.87,0.87,0.8,0,0,0,0,9.0,156.0,247,0,0,0,0,0,0.0,1,40,0,43.0,5.0
324704258,0.5,0.53,0.67,0.93,0.87,0,0,0,1,208.0,39.0,181,0,0,0,0,0,8.0,2,55,0,45.0,2.0
492237065,0.77,0.87,0.77,0.67,0.77,0,0,0,100,9.0,67.0,82,0,0,0,0,0,0.0,1,0,0,0.0,1.0
160942903,0.63,0.6,0.83,0.63,0.73,0,0,0,0,181.0,202.0,1,0,0,0,0,0,0.0,1,0,0,0.0,1.0
93876540,0.63,0.7,0.77,0.8,0.63,0,0,0,82,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
537161217,0.6,0.7,0.73,0.73,0.8,0,0,0,0,79.0,60.0,24,0,0,0,0,0,0.0,1,64,0,0.0,2.0
251510536,0.8,0.8,0.67,0.93,0.83,0,0,0,5331,112.0,59.0,156,0,0,0,0,0,0.0,1,40,0,36.0,19.0
270901574,0.8,0.9,0.93,0.97,0.93,0,0,0,0,236.0,289.0,135,0,0,0,0,0,2.0,1,2,0,63.0,4.0
559622369,0.8,0.73,0.97,0.77,0.77,0,0,0,552,3.0,34.0,22,0,0,0,0,0,0.0,1,0,0,0.0,24.0
568218996,0.5,0.73,0.6,0.53,0.47,0,0,0,76,3.0,130.0,28,0,0,0,0,0,0.0,2,0,0,2.0,12.0
347674953,0.63,0.57,0.67,0.8,0.63,0,0,0,744,25.0,27.0,34,0,0,0,0,0,0.0,2,0,0,0.0,3.0
184043700,0.4,0.53,0.7,0.8,0.6,0,0,0,0,77.0,0.0,27,0,0,0,0,0,0.0,2,0,0,0.0,0.0
103200908,0.53,0.7,0.7,0.63,0.47,0,0,0,0,149.0,184.0,90,0,0,0,0,0,0.0,1,0,0,387.0,11308.0
450343263,0.57,0.8,0.67,0.9,0.8,0,0,0,1,117.0,734.0,514,0,0,0,0,0,0.0,2,9,0,538.0,171.0
551020879,0.57,0.9,0.77,0.8,0.87,0,0,0,143,0.0,0.0,0,0,1,0,0,0,0.0,2,10,0,0.0,0.0
217283273,0.67,0.73,0.77,0.6,0.7,0,0,0,93,10.0,11.0,5,0,0,0,0,0,0.0,1,0,0,0.0,338.0
99470021,0.7,0.9,0.83,0.73,0.77,0,0,0,0,5.0,129.0,103,0,0,0,0,0,0.0,1,137,0,15.0,398.0
419188196,0.8,0.67,0.67,0.77,0.7,0,0,0,1386,35.0,120.0,133,0,0,0,0,0,0.0,1,0,0,0.0,18.0
559110553,0.57,0.83,0.77,0.57,0.73,0,0,0,1268,21.0,27.0,31,0,0,0,0,0,6.0,2,4,0,11.0,3.0
160434298,0.8,0.67,0.63,0.73,0.9,0,0,0,2,74.0,125.0,124,0,0,0,0,0,2.0,2,0,0,96.0,0.0
385223724,0.7,0.67,0.7,0.87,0.9,0,0,0,5999,22.0,22.0,7,0,0,0,0,0,7.0,1,3,0,3.0,8.0
527207225,0.53,0.6,0.6,0.8,0.87,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,25,0,0.0,0.0
363422659,0.57,0.57,0.63,0.83,0.67,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,26,0,0.0,0.0
392491229,0.63,0.7,0.63,0.53,0.73,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
548309104,0.77,0.77,0.7,0.73,0.73,0,0,0,106,228.0,87.0,368,0,0,0,0,0,0.0,2,6,0,11.0,3.0
524122161,0.7,0.77,0.8,0.83,0.87,0,0,0,99,0.0,11.0,4,0,0,0,0,0,0.0,2,8,0,1.0,9.0
416376699,0.63,0.67,0.83,0.6,0.73,0,0,0,2,9.0,51.0,28,0,0,0,0,0,0.0,2,0,0,7.0,2.0
564650895,0.67,0.57,0.6,0.87,0.73,0,0,0,10,430.0,74.0,30,0,0,0,0,0,0.0,1,99,0,5.0,34.0
158537247,0.57,0.9,0.67,0.97,0.73,0,0,0,147,287.0,210.0,92,0,0,0,0,0,0.0,1,0,0,230.0,20.0
56734788,0.7,0.73,0.67,0.7,0.93,0,0,0,169,16.0,169.0,9,0,0,0,0,0,0.0,2,0,0,0.0,35.0
458674937,0.73,0.77,0.73,0.87,0.83,0,0,0,151,12.0,25.0,15,0,0,0,0,0,0.0,2,0,0,0.0,1.0
297659718,0.53,0.77,0.53,0.87,0.8,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
492987146,0.53,0.57,0.63,0.6,0.67,0,0,0,0,11.0,77.0,25,0,0,0,0,0,0.0,2,0,0,0.0,36.0
512162263,0.6,0.73,0.7,0.63,0.7,0,0,0,1167,7.0,39.0,18,0,0,0,0,0,0.0,2,81,0,6.0,20.0
540475298,0.87,0.8,0.7,0.83,1.0,0,0,0,1781,0.0,0.0,0,0,1,0,0,0,0.0,2,10,0,0.0,0.0
301027706,0.57,0.67,0.67,0.77,0.63,0,0,0,0,183.0,54.0,997,0,0,0,0,0,0.0,1,23,0,31.0,2.0
54943259,0.63,0.77,0.63,0.43,0.57,1,1,1,0,70.0,93.0,18,1,0,1,1,1,0.0,2,3,1,896.0,10.0
545688124,0.6,0.63,0.63,0.67,0.57,0,0,0,1096304,1.0,16.0,3,0,0,0,0,0,0.0,1,138,0,40.0,4.0
557691727,0.57,0.8,0.6,0.6,0.53,0,0,0,1129750,1.0,9.0,5,0,0,0,0,0,0.0,2,0,0,0.0,16.0
3535979,0.47,0.73,0.8,0.63,0.7,0,0,5,475,2172.0,137.0,41,4,0,9,0,0,0.0,2,0,0,112.0,23.0
343407872,0.73,0.8,0.8,0.63,0.6,0,0,0,552,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
160750165,0.77,0.77,0.73,0.67,0.77,0,0,0,49,340.0,873.0,123,0,0,0,0,0,0.0,2,72,0,47.0,81.0
269012282,0.5,0.8,0.73,0.83,0.77,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,4,0,0.0,0.0
498306692,0.73,0.8,0.8,0.87,0.83,0,0,0,0,34.0,71.0,532,0,0,0,0,0,0.0,1,11,0,134.0,4.0
210735051,0.5,0.67,0.6,0.63,0.53,0,0,0,334,13.0,54.0,44,0,0,0,0,0,6.0,2,0,0,4.0,29.0
374171436,0.6,0.73,0.8,0.67,0.67,0,0,0,0,67.0,56.0,10,0,0,0,0,0,0.0,1,0,0,379.0,8.0
473988975,0.63,0.73,0.77,0.83,0.93,0,0,0,1245,0.0,0.0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0
151834071,0.8,0.6,0.8,0.53,0.67,0,0,0,49,0.0,5.0,4,0,0,0,0,0,0.0,1,0,0,1.0,0.0
166177594,0.7,0.67,0.73,0.83,0.7,0,0,0,0,339.0,83.0,15,0,0,0,0,0,0.0,1,15,0,0.0,0.0
401882318,0.67,0.8,0.7,0.9,0.8,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
556735861,0.63,0.8,0.63,0.87,0.53,0,0,0,131,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0
358800944,0.63,0.77,0.67,0.6,0.7,0,0,0,25,8.0,45.0,68,0,0,0,0,0,0.0,1,0,0,11.0,2294.0
307921391,0.6,0.7,0.53,0.83,0.8,0,0,0,0,76.0,157.0,888,0,0,0,0,0,0.0,1,28,0,669.0,5138.0
205528914,0.53,0.73,0.77,0.77,0.8,0,0,0,0,79.0,109.0,41,0,0,0,0,0,0.0,1,14,0,16.0,49.0
564575025,0.7,0.73,0.67,0.6,0.77,0,0,0,0,2.0,40.0,21,0,0,0,0,0,0.0,1,0,0,1.0,1.0
455742036,0.77,0.6,0.6,0.3,0.9,0,0,0,0,63.0,125.0,46,0,0,0,0,0,0.0,2,1,0,57.0,3.0
544137896,0.47,0.77,0.63,0.63,0.83,0,0,0,2205,9.0,23.0,23,0,0,0,0,0,0.0,2,0,0,3.0,12.0
547179242,0.77,0.77,0.67,0.7,0.73,0,0,0,0,17.0,40.0,10,0,0,0,0,0,0.0,1,16,0,1.0,20.0
227471891,0.37,0.6,0.57,0.8,0.5,0,0,0,37,13.0,0.0,146,0,0,0,0,0,0.0,2,0,0,56.0,4549.0
504289707,0.6,0.63,0.6,0.6,0.7,0,0,0,123,0.0,0.0,0,0,1,0,0,0,0.0,2,2,0,0.0,0.0
496620765,0.5,0.57,0.53,0.7,0.63,0,0,0,1054308,2.0,13.0,6,0,0,0,0,0,0.0,2,0,0,1.0,5.0
347861253,0.67,0.6,0.7,0.6,0.8,0,0,0,0,237.0,32.0,8,0,0,0,0,0,0.0,1,0,0,0.0,0.0
515941788,0.77,0.7,0.67,0.63,0.8,0,0,0,10876,0.0,0.0,0,0,1,0,0,0,0.0,2,8,0,0.0,0.0
345531220,0.63,0.83,0.6,0.73,0.73,0,0,0,99,157.0,172.0,180,0,0,0,0,0,0.0,1,0,0,22.0,9.0
557772650,0.67,0.8,0.63,1.0,0.9,0,0,0,18746,0.0,0.0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0
176868448,0.6,0.73,0.87,0.83,0.63,0,0,0,2256,81.0,75.0,21,0,0,0,0,0,1.0,2,3,0,23.0,55.0
296209205,0.8,0.6,0.47,0.73,0.77,0,0,0,3835557,0.0,0.0,0,0,1,0,0,0,0.0,1,17,0,0.0,0.0
